text,sentiment
ilon mask twitter’ning hozirgi qiymatini milliard dollarga baholadi esatib o’tamiz mask yilning oktyabrida ijtimoiy tarmoqni milliard dollarga sotib olgan edi,positive
zidan real madridga qaytish uchun klubga ikkita shart qo‘ydi,positive
soliq ilovasida oyda mln dona xarid cheki roʻyxatdan o‘tkazilgan bunda eng ko’p qaysi korxonalar cheklari roʻyxatdan oʻtkazilgani ma’lum qilindi,positive
oyda ichimlik va oqova suv tarmoqlariga noqonuniy ulanishlar natijasida davlat budjetiga mln so‘m zarar yetdi,negative
anons samosud oʻzicha sudlash jinoyat yoki huquqbuzarlik sodir etishda gumon qilingan shaxs haqida tegishli davlat organiga xabar qilmasdan uni o‘zboshimchalik bilan qonunga xilof ravishda jazolasho‘zicha sudlash nima va nimasi bilan xavfli seshanba soat da uzreport tvda fikrlashamiz ko‘rsatuvini tomosha qiling,positive
yanvar mart oylarida birjada qariyb ming tonna un va ming tonna bug’doy sotildi qayd etilishicha ushbu maxsulotlarning bozori barqarorlikni saqlab turibdi,negative
elektron davlat xaridlari tizimida navbatdagi yangilik joriy etildi,positive
toshkent ko‘chalariga yashirilgan giyohvand moddalarni qidirib yurgan fuqarolar aniqlandi,positive
toshkent viloyatida ming dona ozdiruvchi dorilarni sotganlar qo‘lga olindi,positive
endi gibrid avtomobillarga alohida farqlovchi davlat raqami beriladi,positive
yil boshidan buyon iste‘molchilarga mlndan ziyod elektron chek berildi ularning umumiy qiymati trln so‘mga teng,positive
o‘zbekistonga oyda qariyb mingta telefon import qilindi eng ko‘p telefon qaysi mamlakatdan sotib olindi,positive
muborak oy suhbatlari ko‘rsatuvining sonini uzreport tvda hamda telekanalning ijtimoiy tarmoqlarida onlayn tomosha qiling dastur mehmoni toshkent viloyati bosh imom xatibi jasur domla raupov youtubecom live pjsvx rc fbwatch jxjrfpmhpm tme uzreport uzlivestream savollar uchun maxsus bot,positive
pedagoglarni majburiy mehnatga jalb qilganlik uchun alohida jinoiy javobgarlik belgilandi,positive
buxorodagi parkda er xotin va ularning farzandi o‘tirgan attraksion uzilib ketdi iiv matbuot xizmati holat yuzasidan ma‘lumot berdi,negative
turkiyada zilzilalardan keyin uy hayvonlari do‘konlarida to‘tiqushlarga talab ortib bormoqda aytishlaricha bu qushlar yer titrashini oldindan sezish qobiliyatiga ega,positive
sambo moskvadagi xalqaro turnir o’zbekiston foydasiga ta medal bilan yakunlandi,positive
bu yil toshkentda issiq suvni kunlik o’chirish rejalashtirilmayapti veolia energy tashkent,positive
bugun muborak oy suhbatlari ko‘rsatuvining sonini da uzreport tvda hamda telekanalning ijtimoiy tarmoqlarida onlayn tomosha qiling dastur mehmoni toshkent viloyati bosh imom xatibi jasur domla raupov youtubecom muborakoysuhbatlari facebookcom uzreporttv tme uzreport uz savollar uchun maxsus bot,positive
ezgu maqsad fondi mirabror usmanov nomidagi xalqaro xayriya jamoat fondi deb o‘zgartirildi,negative
fevral oyida davlat xaridlariga oid mlrd so‘mlik qonunbuzilish holatlari aniqlandi,positive
sankt peterburgda suzuvchi kumush kit restorani cho‘kdi,positive
xitoy yilgacha g tarmog‘ini sinovdan o‘tkazishni boshlaydi,positive
toshkentda ming evaziga fuqaroni janubiy koreyaga malaka oshirishga yuborishni va‘da qilgan shaxs ushlandi,positive
shifokor jismoniy faoliyat bilan shug‘ullanadigan ro‘zadorlarga ovqatlanish bo‘yicha tavsiyalarini e’lon qildi,positive
insoniyat yangi sovuq urush yoqasida turibdi aqsh sobiq davlat kotibi genri kissinjer,negative
o‘zbekistonda hafta davomida vaqti vaqti bilan yomg‘ir yog‘ishi momaqaldiroq bo‘lishi mumkin,positive
xitoylik yoshli maktab o‘quvchisi rubik kubigini terish bo’yicha jahon rekordini yangiladi video,positive
o‘z xolimizga tashlab qo‘yishlik bu do‘stni ishi emas muftiy nuriddin domla hazratlari do‘stlik mezonlari to‘g‘risida ma‘ruza qildi do‘stlarning eng yaxshisi siz allohni eslamoqchi bo‘lsangiz eslashga yordam beradi esdan chiqarib qo‘ysangiz esingizga solib qo‘yadi deya ta‘kidladi o‘zbekiston musulmonlari idorasi raisi,positive
o‘zbekistonlik bokschi qizni yutgan jazoirlik sportchi erkak kishi bo‘lib chiqdi,positive
isroildagi noroziliklar fonida mamlakat prezidenti sud islohotini to‘xtatishga chaqirdi,negative
qoraqalpog‘istonda yoshli fuqaro poyezd bosib ketishi oqibatida vafot etdi,negative
xitoy hukumati alibaba asoschisi jek mani vataniga qaytarishga harakat qilmoqda biznesmen yilning boshlarida xitoy rasmiylarini tanqid qilgani bois mamlakatni tark etgan edi,positive
interpol soxta hujjatlar bilan ko‘chmas mulk sotib so‘ng davlatdan qochib ketgan shaxsni shvetsiyadan o‘zbekistonga ekstraditsiya qildi,positive
yevropa ittifoqi rossiyaga belarusda yadro qurolini joylashtirganlik uchun sanksiyalar bilan tahdid qildi agar rossiya belarusda taktik yadro qurolini joylashtirsa yevropa ittifoqi yangi sanksiyalar joriy etishga tayyor dedi yevropa ittifoqining tashqi ishlar va xavfsizlik siyosati bo‘yicha oliy vakili jozep borrel,positive
toshkent andijon toshkent yo‘nalishida qo‘shimcha poyezd qatnovi qo‘yildi,positive
xalqaro valyuta fondi rahbari global iqtisodiy o‘sish pasayishi bilan ogohlantirib yil og‘ir yil bo‘lishini aytdi,negative
aqshda tornado oqibatida kishi halok bo‘ldi yuzlab binolar vayron bo‘ldi minglab uylar elektr energiyasiz qoldi mamlakatning ta shtatida favqulodda holat e‘lon qilindi,negative
buxoroda turkmanistonlik yoshli fuqaro mersedes bens yuk mashinasida avariyaga uchradi qayd etilishicha mazkur yth haydovchining uxlab qolishi natijasida yuz bergan,negative
toshkentda malibu haydovchisi yo’l chetidagi to’siqqa urilishi oqibatida ayanchli yth sodir bo‘ldi,negative
mart bugun o’zbekistonda harorat darajagacha isiydi,negative
muborak oy suhbatlari ko‘rsatuvi soni dastur mehmoni o‘zbekiston musulmonlari idorasi raisi muftiy nuriddin domla xoliqnazarov youtubecom live ymtjduym,positive
martgacha dunyoda va undan yuqori magnitudali zilzila kuzatilishi xavfi mavjud emas mutaxassis,positive
osiyo chempioni bo‘lgan o‘zbekiston u termasi rossiya bilan o‘ynaydi ro‘yxat,positive
o‘zbekiston tovar xom ashyo birjasi belarus va qozog‘istonda savdo maydonchalari ochdi,positive
boks hindistondagi jahon chempionatida navbahor hamidova bronza medaliga ega chiqdi,positive
baa turkiya va suriyadagi zilzila qurbonlariga ta gumanitar yordam samolyotini yubordi,positive
tbilisidagi katta dubulg’a turnirida shohruh baxtiyorov bronza medalini qo’lga kiritdi,positive
vengriya shvetsiyaning natoga a‘zoligini tasdiqlashni deputatlarning xavotirlari tufayli kechiktiradi,positive
toshkentda tadbirkor ayollarning xalqaro forumi o‘tkaziladi,positive
eng ilgʻor jangchi o‘zbekistonlik harbiy xizmatchilar aqshdagi musobaqada gʻolib boʻlishdi,positive
toshkentda sportchi xotini va bolasini ayovsiz kaltakladi,negative
chatgpt foydalanuvchilarining shaxsiy maʼlumotlari sunʼiy intellektdagi nosozlikdan soʻng internetga sizib chiqdi,positive
samarqandda yoshli erkak odnoklassniki‘da ayolning rasmini tarqatish bilan qo‘rqitib undan talab qildi qonunga ko‘ra unga tovlamachilik uchun yildan yilgacha ozodlikdan mahrum qilish jazosi tayinlanishi mumkin,positive
fransiya rasmiylarga ish telefonlarida tik tok‘dan foydalanishni taqiqladi,positive
muborak oy suhbatlari ko‘rsatuvining sonini uzreport tvda hamda telekanalning ijtimoiy tarmoqlarida onlayn tomosha qiling dastur mehmoni o‘zbekiston musulmonlari idorasi raisi muftiy nuriddin domla xoliqnazarov youtubecom live ymtjduym fbwatch jv ebp pg tme uzreport uzlivestream savollar uchun maxsus bot,positive
shaxmat bo‘yicha xvii jahon chempioni rustam qosimjonov xalqaro turniri o‘tkaziladi,positive
somalida suv toshqinlari oqibatida kishi halok bo‘ldi,negative
argentina terma jamoasining mashg‘ulot bazasiga messining nomi berildi,positive
kishi bo‘lib kaltaklashdi namanganda o‘qituvchiga boshi bilan zarba bergan maktab direktori jabrlanuvchining o‘g‘illari tomonidan kaltaklandi,positive
toshkentda rahbarining qariyb mlrd so‘mini o‘zlashtirgan bosh hisobchi ushlandi,positive
xo‘ja kalon poyi kalon minoralari va raboti malik yodgorligiga zarar yetkazgan shaxslarga chora ko‘rildi,positive
la liganing eng qimmat futbolchilari aniqlandi,positive
bugun muborak oy suhbatlari ko‘rsatuvining sonini da uzreport tvda hamda telekanalning ijtimoiy tarmoqlarida onlayn tomosha qiling dastur mehmoni o‘zbekiston musulmonlari idorasi raisi muftiy nuriddin domla xoliqnazarov youtubecom muborakoysuhbatlari facebookcom uzreporttv tme uzreport uz savollar uchun maxsus bot,positive
o‘zbekistondan malayziyaga kimyoviy o‘g‘itlar eksport qilinadi,positive
afg‘onistonda magnitudali zilzila sodir bo‘ldi,negative
farg‘onada lacetti haydovchisi ta jarimani to‘lamay yurgani aniqlandi,positive
ayrim yo‘lovchi poyezdlarning harakat jadvali o‘zgardi o‘ztemiryo‘lyo‘lovchi buni texnik sababga bog‘ladi,positive
o‘zbekistonda kelayotgan hafta qanday ob havo bilan boshlanishi ma’lum qilindi,positive
buxoroda bir qancha oilaviy bog‘chalar faoliyati vaqtincha to‘xtatildi maktabgacha va maktab ta‘limi vazirligi holatga izoh berdi,positive
sirdaryoda qishloq xo‘jaligi bo‘limi yetakchi mutaxassisi pora bilan ushlandi,positive
fevral oyida aholiga mlrd so‘m keshbek to‘lab berildi,positive
toshkent metrosida zo‘ravonlikka qarshi targ‘ibot bannerlari paydo bo‘ldi ayollarga nisbatan zo‘ravonliklarga jamoatchilik e’tiborini qaratish maqsadida nolalarcom loyihasi ishga tushirildi,positive
buxoroda cobalt salonidan tanasini chiqarib harakatlangan yo‘lovchi va haydovchisi jarimaga tortildi,positive
suriyadagi aqsh harbiy bazasiga raketa hujumi uyushtirildi,positive
habib nurmagomedov eagle fc mma ligasini sotish niyatida emas,positive
kontakt linzalari bilan uxlash ko‘z shox pardasida qanday asoratlarni keltirib chiqaradi,positive
martdan aprelgacha bir qator yo‘lovchi poyezdlar harakati jadvaliga o‘zgartirishlar kiritiladi,positive
mart o‘zbekistonda havo biroz bulutli boʻladi baʼzi joylarda oʻzgarib turadi yog‘ingarchilik kutilmaydi,positive
muborak oy suhbatlari ko‘rsatuvi soni dastur mehmoni oʻzbekiston musulmonlari idorasi raisining birinchi oʻrinbosari homidjon domla ishmatbekov savollar uchun maxsus bot youtubecom watchvvkshb nw fbwatch jukpuwslhn,positive
apple film ishlab chiqarish va kinoteatrlarda namoyish etish uchun yiliga milliard dollar sarflashni rejalashtirmoqda,positive
toshkent ko’chalarida shumaxerlik qilgan yoshli yigit mln so‘m jarimaga tortildi,positive
ramzan qodirov yana chechenistonda xizmat ko‘rsatgan inson huquqlari himoyachisi medali bilan taqdirlandi,positive
borrel si szinpinning moskvaga tashrifi yadro urushi xavfini kamaytirdi,positive
toshkent shahar madaniyat bosh boshqarmasi mansabdorlarga jinoyat ishi qo‘zg‘atildi,positive
wizz air loukosteri abu dabidan toshkent va samarqandga parvozlar sonini oshiradi,positive
o‘zbekistonda oy ichida soliq to‘lovchilarga trln so‘mdan ortiq qqs qaytarildi,positive
endi talabalarga ta’lim krediti yagona portal orqali onlayn shaklda ajratiladi,positive
obidxon nomonov tbilisida o’tkazilgan katta dubulg’a turnirining kumush medali sovrindori bo’ldi,positive
iqtisodiyot va moliya vaziri ijtimoiy tarmoqlarda keng muhokamaga sabab bo‘layotgan xabarlarga munosabat bildirdi jumladan sherzod kudbiyev yandex go taksi xizmatini o‘zbekistonda soliqqa tortish masalasiga to’xtalib o’tdi shu bilan birga vazir bugun vazirlik axborot xizmati tomonidan e’lon qilingan open budget platformasida tashabbuslar uchun ovoz berishda face id tizimidan foydalanish haqidagi xabarni rad etdi salgina ertaroq xom na,positive
the telegraph yevropa ittifoqi markaziy osiyoga qarshi sanksiyalar joriy qilishi mumkin,positive
fuqarolarni ming aqsh dollari evaziga kanadaga yubormoqchi boʻlgan samarqandlik ayol qoʻlga olindi,positive
toshkent vaqti bilan da fg‘onistonda ikkinchi zilzila sodir bo‘ldi zilzila km chuqurlikda sodir bo’lib magnitudasi ga teng bo’ldi zilzila episentri toshkentdan km uzoqlikda joylashgani uchun o’zbekiston hududida sezilmadi,positive
ro‘za tutish inson organizmidagi qon hujayralariga qanchalik ijobiy ta‘sir ko‘rsatadi,positive
s airlines aviakompaniyasi irkutskdan farg‘onaga parvozlarni tiklamoqda,positive
afg‘onistonda magnitudali zilzila sodir bo‘ldi,negative
ft yevropa ittifoqi si szinpinni vladimir zelenskiy bilan gaplashishga undamoqda,negative
tashqi mehnat migratsiyasi agentligi rahbari hibsga olindi,positive
putin va erdo‘g‘an telefon orqali ukrainadagi vaziyatni muhokama qildi,positive
bayden xitoy va rossiya ittifoqi haddan tashqari bo‘rttirilgan,positive
norvegiyaning nammo mudofaa kompaniyasi elektr taqchilligida tiktok‘ni aybladi,positive
bo‘ka tumanida murojaatchi sarson bo‘lishiga sababchi bo‘lgan nafar mansabdor egallab turgan lavozimidan ozod qilindi ushbu vaziyat yuzasidan toshkent viloyati hokimi zoyir mirzayev huzurida tanqidiy yig‘ilish o‘tkazildi,positive
tashabbusli budjet loyihasiga ovoz berish face id tizimi orqali amalga oshiriladi ushbu tizim respublika bo‘ylab kuzatilayotgan noholis holatlarni oldini olish uchun iqtisodiyot va moliya vazirligi tomonidan yo‘lga qo‘yilmoqda,positive
amanbay sagidullayev va niyetbay urazbayev ustidan sud jarayoni boshlandi,positive
muborak oy suhbatlari ko‘rsatuvining sonini uzreport tvda hamda telekanalning ijtimoiy tarmoqlarida onlayn tomosha qiling dastur mehmoni oʻzbekiston musulmonlari idorasi raisining birinchi oʻrinbosari homidjon domla ishmatbekov youtubecom live vkshb nw fbwatch jugjohlfq tme uzreport uzlivestream savollar uchun maxsus bot,positive
o‘zbekiston fuqarolari vabo kasalligidan xavotirlanishi qanchalik o‘rinli,negative
g mamlakatlari ukrainaning qarz to‘lash muddatini kechiktirdi,positive
o‘zbekistonda saratonni foizgacha davolovchi preparat yaratilgani haqidagi xabarlar haqiqatga zid sog‘liqni saqlash vazirligi,positive
futbol superliga o‘yinlarida xatoga yo‘l qo‘ygan hakamlar jazolandi,positive
toshkent viloyatida bir erkak kishini o‘ldirib yoqib yubordi bunga nima sabab bo‘ldi,negative
saharlik dasturxonidan qanday mahsulotlar joy olgani ma’qul,positive
yaponiyada pokemon animatsion serialining yakuniy qismi namoyish etildi ushbu mult serial ta mavsum va ta qismdan iborat,positive
andijonda isteʼmolchilarining elektr taʼminotini yaxshilash maqsadida yangi yuqori kuchlanishli elektr uzatish tarmog‘i va podstansiya qurilmoqda,positive
daniya norvegiya finlandiya va shvetsiya davlatlari havo kuchlarini birlashtirmoqda,positive
uzbekistan airways toshkent nyu york yo‘nalishi bo‘yicha aviareysga chegirma e‘lon qildi,positive
so‘nggi yilda o‘zbekistonda olti marotaba balli zilzila sodir bo‘lgan iqtisodiy zarar mlrd so‘mni tashkil etgan,positive
namanganda velotrek boʻyicha silk road namangan xalqaro musobaqasiga start berildi,positive
andijonda yoshli bolalarga matiz’ini ijaraga bergan shaxs javobgarlikka tortildi,positive
maktabgacha ta’lim agentligi direktoriga o‘rinbosarlar tayinlandi,positive
o‘zbekistonda birinchi san‘at asarlari auksion uyi ochildi,positive
bektosh sayipov qashqadaryo viloyati prokurori lavozimiga tayinlandi,positive
surxondaryoda maktab o‘qituvchisi o‘quvchini do‘pposlab tishini sindirdi,positive
oʻzbekiston mtj shomurodovning goli evaziga boliviyani magʻlub etdi,positive
rossiyalik investorlar markaziy osiyo poytaxtlaridagi bozorlarning foiziga qiziqish bildirmoqda,negative
o‘zbekiston oyda mln aqsh dollariga teng boʻlgan elektromobillarni import qildi,negative
sarmoya kiriting va baravar daromad qiling kiberxavfsizlik markazi fuqarolarga ogohlantirish bilan chiqdi,positive
ekspertlar yilda o‘zbekistondagi xizmat sohasining rivojlanishini o‘rganib chiqdi bunda o‘zgarish asosan andijon va namanganda kuzatilgan,positive
o‘zbekiston import va eksportidagi top davlatlar ro‘yxati e‘lon qilindi,positive
toshkent hududiy elektr tarmoqlari bosh hisobchisi o‘rinbosari ming pora bilan qo‘lga tushdi,positive
tashqi mehnat migratsiyasi agentligi yaponiyaga ketmoqchi bo‘lgan fuqarolarni ogohlantirdi,positive
buxoroda yoshli erkak uyida fohishaxona ochgani ma‘lum bo‘ldi,positive
forbes o‘zbekistondagi ishonchli banklar reytingini tuzdi ro‘yxat,positive
turkiyada o‘zbekistonlik ayol yildan buyon birga yashayotgan eri tomonidan shafqatsizlarcha o‘ldirildi,negative
mart kuni o‘zbekiston bo‘ylab qanday ob havo kuzatilishi ma‘lum bo‘ldi,positive
muborak oy suhbatlari ko‘rsatuvi soni ibodatlarning turi ko‘p ammo hamma amalga oshira oladigan va har qanday vaqtda qilish mumkin bo‘lgani duodir duo qanday qilinadi uning qabul bo‘lish shartlari qanday shu va boshqa savollarga bugungi ko‘rsatuvda javob izlaymiz mavzu duo ibodatning mag‘zidir dastur mehmoni o‘zbekiston musulmonlari idorasi raisi o‘rinbosari jaloliddin domla hamroqulov savollar uchun maxsus bot,positive
ro’za tutish inson organizmiga qanday ijobiy ta’sir o’tkazadi,positive
mart kuni yer va oy o‘rtasidan shahar qotili asteroidi uchib o‘tadi,positive
open budjet ham noxolis tizimga aylanib bormoqda rasul kusherbayev uning aytishicha andijon namangan va farg’ona viloyatlaridan ushbu loyiha doirasida o’qituvchilar majburiy ishlatilayotgani bo’yicha murojaatlar kelib tushmoqda,positive
o‘zbek onkologlari rossiyada klinik ordinatura yo‘nalishi bo‘yicha bepul tahsil oladi bu bo’yicha ikki davlat o’rtasida shartnoma imzolandi,positive
