text,date,sentiment,promotional
" O'zbekiston 22 dekabr kuni Afg'onistonga gumanitar yordam yubordi. Hammasi bo'lib 48 tonna un, 30 tonna shakar, 48 tonna bug'doy, 15 tonna o'simlik moyi, 10 ming konservalangan go'sht, 22 tonna makaron, minglab erkaklar va bolalar tashqi kiyimlari, erkaklar va ayollar poyafzallari topshirildi.

",2022-12-23 13:11:36,negative,no
" O'zbekistonning eng mashhur deputati Rasul Kusherbayev deputatlik faoliyatini to'xtatayotganini aytdi.

",2022-12-23 13:09:51,negative,no
" Bosh vazir o'rinbosari, investitsiyalar va tashqi savdo vaziri Jamshid Xodjayev bugun O'zbekiston-Saudiya biznes forumida so'zlagan nutqida rasmiylarning 2026 yilga borib 25 dan ortiq faoliyat turlarida monopoliyani tugatish rejalari haqida ma'lum qildi.

",2022-12-23 12:21:13,positive,no
" O'zgidromet hafta oxiri uchun ob-havo ma'lumotlarini e'lon qildi. Yaqin kunlarda respublikada yomg'irsiz kam bulutli ob-havo tarqalishi kutilmoqda, kun davomida harorat 7-13 darajaga etadi. 

",2022-12-23 11:26:14,positive,no
" Andijondagi xususiy uyda yong'in sodir bo'lganida uch bola tiriklayin yonib ketdi

",2022-12-23 10:18:33,negative,no
" Nima uchun bu yil O'zbekistonda dori-darmonlar narxi jiddiy ko'tarildi, geosiyosat mamlakatimizga dori-darmonlarni etkazib berishga qanday ta'sir qildi, mahalliy ishlab chiqaruvchilar ichki bozorda o'z ulushlarini ko'paytira oladimi va umuman, 2023 yilda mamlakat farmatsevtika sanoatidan nimani kutish kerak, muxbir Podrobno.uz dedi ",2022-12-23 09:50:29,negative,no
" 23 DEKABR KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Ichki ishlar boshqarmasi Toshkent kvartiralarida tungi o'g'irlik urinishlari haqidagi xabarlarni o'rganmoqda. Idorada gumon qilingan jinoyatchilarning fotosurati namoyish etildi

 Huquq-tartibot idoralari xodimlari bir xil elektron sigaret do'konini ikki marta O'g'irlashga muvaffaq bo'lgan qaroqchini hibsga olishdi

 Mashhur rus urbanisti",2022-12-23 09:25:03,positive,no
" Diqqat. Bola g'oyib bo'ldi

Safarov Bibisor 2010 yilda tug'ilgan (12 yosh). Termiz shahridagi 10-maktabning 6-sinf o'quvchisi.

Ilgari yo'qolmagan. Buvim maktabga borardi, lekin qiz maktabga bormadi. Siz bilan hech narsa yo'q.

",2022-12-23 09:18:42,negative,no
" O'zbekistonning yangi xususiy aviakompaniyasi Panorama Airways o'zining birinchi parvozini amalga oshirdi

",2022-12-23 09:06:59,positive,no
" O'zbekistonlik yosh vokalchi Firdavs Avezov mashhur ""Golos"" musiqiy teleko'rsatuvining ko'r-ko'rona tinglash bosqichidan o'tdi. Bolalar birinchi kanalda, Yegor Creed jamoasiga kiritilgan

",2022-12-23 08:55:50,positive,no
" Bugungi kunda poytaxtda yog'ingarchilik yo'q. Shamol 3-8 m / s. harorat 3-5° issiqlik, deb xabar berdi O'zgidromet.

",2022-12-23 08:23:22,positive,no
" Toshkentda qo'rqmas kvartira o'g'rilari paydo bo'ldi

 Chirchikda 77 yoshli nafaqaxo'r ikki yil davomida pasport ololmaydi

 Mashhur urbanist Toshkent hukumatining jamoat transporti faoliyatini yaxshilash borasidagi sa'y-harakatlarini tanqid qildi

 Shuningdek, xavfli dorilar

Bu haqda va boshqa ko'p narsalarni O'zbekistondagi asosiy voqealar sharhida o'qing",2022-12-22 23:36:08,positive,no
" O'zbekistonda yangi yil daraxtlari mavsumi boshlandi. Bu safar Jizzax o'zini ko'rsatdi

",2022-12-22 21:19:07,positive,no
" Shavkat Mirziyoyev va Qosim-Jomart Tokayev Toshkentdagi muzokaralar davomida bir qator muhim kelishuvlarga erishdilar. Biz asosiylari haqida gaplashamiz.

",2022-12-22 20:31:08,positive,no
" Shavkat Mirziyoyev eksportchilarga yangi imtiyozlar berilishi to'g'risida farmon imzoladi

",2022-12-22 20:05:06,positive,no
" Huquq-tartibot idoralari xodimlari Toshkentning Mirzo Ulug'bek tumanida xuddi shu do'konni ikkinchi marta talon-taroj qilgan yigitni hibsga olishdi. Ko'rinishidan, u o'zining jazosizligiga ishongan, birinchi ""yurish""dan keyin mast bo'lmagan

",2022-12-22 19:15:23,positive,no
" O'zbekistonda 22 dekabrdan boshlab hindistonlik gripp va sovuqqa qarshi dori ""doc-1 Max""ni sotishga vaqtincha taqiq qo'yildi. Ijtimoiy tarmoqlarda Samarqand viloyati ko'p tarmoqli bolalar tibbiyot markazi mudirining ushbu preparatni qabul qilish bilan bog'liq bo'lishi mumkin bo'lgan 15 nafar bolaning o'limi haqida xabar bergan maktubi paydo bo'ldi.

",2022-12-22 18:40:05,negative,no
" 22-DEKABR KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Hamma bunga ahamiyat bermaydi. Chirchiqdagi 77 yoshli nafaqaxo'r ikki yildan beri pasport olish uchun amaldorlarning ostonalarini qoplab keladi

 O'zbekistonda 1000 so'mlik yangi tanga paydo bo'ladi

 O'zbekiston hukumati asosiy oziq-ovqat mahsulotlari narxlarini nazorat qiladi

 Samarqandda",2022-12-22 18:37:58,positive,no
" Bugun ijtimoiy tarmoqlarda poytaxt aholisining xabarlari paydo bo'ldi, ular tunda o'g'rilar kvartiralarga kirishga harakat qilishgan deb da'vo qilishdi. Shu bilan birga, tajovuzkorlar juda beparvolik bilan harakat qilishdi, hatto ijarachilar hali uxlamagan kvartiralarda ham eshiklarni ochishga harakat qilishdi. Ichki ishlar boshqarmasi ushbu holatlarga izoh berdi.

",2022-12-22 18:01:14,negative,no
" Mashhur rossiyalik urbanist va transport bo'yicha mutaxassis Arkadiy Gershman Toshkentda jamoat transporti faoliyatini yaxshilash rejalarini tanqid qildi. U avtobuslardagi huquqbuzarlarni yozib olishi kerak bo'lgan ajratilgan chiziqlar va kameralar ishlamasligiga amin va tez orada ular shunchaki rad etiladi.

",2022-12-22 17:39:00,positive,no
" Eron Qeshm Air Toshkent va Tehron o'rtasida muntazam parvozlarni boshladi.

",2022-12-22 17:27:09,positive,no
" Amerikaning Netflix striming xizmati Amir Temur haqidagi tarixiy filmni suratga oladi. Suratga olishning katta qismi O'zbekistonda bo'lib o'tadi.

",2022-12-22 17:22:56,positive,no
" Andijon hokimligi talabalarga yangi yil bayrami oldidan Toshkentdan yetib borishga yordam berish uchun 25 ta avtomobil ajratadi. 

",2022-12-22 17:12:32,positive,no
" Rossotrudnichestvo O'zbekiston mintaqalarida rus uyining bir nechta filiallarini ochish imkoniyatini o'rganmoqda. Bu mamlakatlar o'rtasidagi hamkorlikni kuchaytirishga imkon beradi. 

",2022-12-22 16:34:14,positive,no
" Toshkent xalqaro aeroportida direktor o'zgardi. Shukurjon Gaipov poytaxt havo portining yangi rahbari etib tayinlandi. 21 dekabrdan boshlab u ushbu lavozimni ""vazifasini bajaruvchi""prefiksi bilan egalladi. 

",2022-12-22 15:12:39,positive,no
" Toshkentning Chilonzor tumanida uy o'g'rilari ishlaydi. Xavotirli xabarlar ijtimoiy tarmoqlardagi g'amxo'r fuqarolardan keladi. 

",2022-12-22 13:20:42,negative,no
" Rossiya yana O'zbekistonning asosiy tashqi savdo hamkori bo'ldi. Joriy yilning 11 oyida mamlakatlar o'rtasidagi tovar ayirboshlash hajmi 26,5 foizga oshib, 8,3 milliard dollardan oshdi.

",2022-12-22 13:07:52,positive,no
" Yaqinlashib kelayotgan sovuq ob-havo arafasida Xududgazta'minot iste'molchilardan tanqislikni oldini olish uchun tabiiy gazdan oqilona foydalanishni so'radi.

",2022-12-22 12:44:23,negative,no
" Samarqand viloyatida qizil chiroqqa chiqqan ""Damas"" haydovchisi tufayli bir kishi halok bo'ldi. 

",2022-12-22 11:43:10,negative,no
" MDH sotsiologlari aholining energiya muammolarini idrok etishi bilan bog'liq tadqiqotlar o'tkazishni rejalashtirmoqdalar. O'zbekistonda, xususan, ekspertlar aholining Rossiya bilan birgalikda atom elektr stantsiyasini qurishga bo'lgan munosabatini bilish niyatida.  

",2022-12-22 11:16:07,positive,no
" Toshkentning Sergeli tumanida 17 ming litrdan ortiq neft mahsulotlari noqonuniy saqlanganligi aniqlandi. Ushbu fakt bo'yicha tergov olib borilmoqda.

",2022-12-22 11:12:53,positive,no
" Huquq-tartibot idoralari xodimlari onlayn totalizator yordamida Navoiy viloyati Qiziltepa tumanida yashovchi fuqaroni bank kartasidan 1,3 million so'm o'g'irlagan firibgarni hibsga olishdi.

",2022-12-22 10:59:53,positive,no
" 22 dekabr kuni O'zbekiston Afg'onistonga gumanitar yordam bilan to'qqizta yuk mashinasini yubordi.

",2022-12-22 10:49:09,negative,no
" O'zbekiston hukumati asosiy oziq-ovqat tovarlari narxlarini nazorat qiladi. 

",2022-12-22 10:47:53,positive,no
" O'zbekistonda 26 dekabrdan boshlab 1000 so'mlik yangi tanga muomalaga kiritila boshlaydi

",2022-12-22 10:16:12,positive,no
" Rossiyaning ""Yamal"" aviakompaniyasi Sankt-Peterburgdan O'zbekiston shaharlariga muntazam reyslarni yo'lga qo'ydi

",2022-12-22 10:03:20,positive,no
" 22 DEKABR KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 O'zbekistonda blogger pul bilan raqsga tushgani uchun jarimaga tortildi

 O'zbekiston, Qozog'iston va Ozarbayjon ""turkiy avtomobilsozlik""nomli avtomobil ishlab chiqaruvchilar konglomeratini tashkil etdi

 Toshkentdagi Shimoliy vokzal yaqinida qizni ta'qib qilgan erkak atigi 15 kun hibsga olingan

 Ichida ",2022-12-22 09:50:35,positive,no
" Chirchikda yolg'iz bobo yashaydi va ko'chada yig'iladi, unga mahalliy hokimiyat ikki yildan beri pasport bera olmaydi. Bu uni mamlakatning to'liq fuqarosi qiladi va 77 yoshida u hech bo'lmaganda minimal pensiya olishni boshlashi mumkin edi. Endi u ko'chalarda kurashishga majbur, chunki boshqa daromad hujjatlarisiz ",2022-12-22 09:45:02,negative,no
" Rossiya TIV rasmiy vakili Mariya Zaharova O'zbekiston prezidenti administratsiyasi ijroiya apparati sektor mudiri Saida Mirziyoyevaning chaqirig'ini qo'llab-quvvatladi, u o'qituvchilardan xizmatkor bo'lishni to'xtatishni taklif qildi.

Eslatib o'tamiz, Mirziyoyeva bundan oldin Toshkentda ""ko'p yillar davomida ",2022-12-22 08:59:48,positive,no
" Bugungi kunda poytaxtda yog'ingarchilik yo'q. Ertalab tuman. Shamol 3-8 m / s. harorat 3-5° issiqlik, deb xabar berdi O'zgidromet.

",2022-12-22 08:34:58,positive,no
" O'zbekiston, Qozog'iston va Ozarbayjon avtomobil ishlab chiqaruvchilari tushunarsiz ""turkiy avtomobilsozlik""konglomeratini yaratdilar

 Toshkentdagi bekatda qizni bezovta qilgan erkak atigi 15 kunga qamoqqa tashlandi

 Samarqandda blogger sumi bilan raqsga tushgani uchun jarimaga tortildi

 Shuningdek, o'qituvchilarni himoya qiling

Bu va bo hqa ko'p nar alar haqida hl",2022-12-21 23:13:28,positive,no
" Qashqadaryo viloyatida yana bir dahshatli qotillik sodir bo'ldi-er hammomda sobiq xotinini o'ldirdi. Qiz atigi 28 yoshda edi

",2022-12-21 22:37:34,negative,no
" O'zbekistonda yangi Agro TV telekanali ishga tushirildi. U qishloq xo'jaligiga bag'ishlangan

",2022-12-21 21:37:41,positive,no
" O'zbekistonlik Toshkentning Chilonzor tumanida qurol bilan o'rdak ovini uyushtirdi

",2022-12-21 19:17:59,negative,no
 Boshqa kuni prezident administratsiyasi ijroiya apparati kommunikatsiyalar va axborot siyosati sektori mudiri Said Mirziyoyeva O'zbekistonda o'qituvchilarni kasbiy vazifalari bilan bog'liq bo'lmagan ishlarga jalb qilganlar uchun ma'muriy va jinoiy javobgarlik paydo bo'lishini ma'lum qildi. Bu ini,2022-12-21 18:38:49,positive,no
" 21-DEKABR KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 O'zbekiston va Qozog'iston qo'shma tashqi savdo kompaniyasini tashkil etadi, shuningdek, agrosektorda bir qator loyihalarni amalga oshiradi

 Navoiy viloyatining butun hududi erkin iqtisodiy zona deb e'lon qilindi – hokim

 O ' zbekistonda investitsiyalarni jalb qilish uchun davlat korporatsiyasi va",2022-12-21 18:21:16,positive,no
" Favqulodda vaziyatlar vazirligi teatrda yong'in sababini Ilhom deb atadi. Eskirgan simlar aybdor.

",2022-12-21 18:09:25,positive,no
" O'zbekiston, Qozog'iston va Ozarbayjon 65 milliondan ortiq aholisi bo'lgan bozorlarni birlashtirgan ""turkiy avtomobilsozlik"" nomli avtomobil ishlab chiqaruvchilar konglomeratini tashkil etdi.

",2022-12-21 17:15:42,negative,no
" Bir yarim yil ichida Oliy sud SSSR davrida qatag'on qilingan jami 408 kishini oqladi. Bu boradagi ishlar davom etmoqda, dedi Oliy sud raisining o'rinbosari Ikrom Muslimov. 

",2022-12-21 17:02:27,positive,no
" Toshkentdagi Shimoliy vokzal yaqinida qizni ta'qib qilgan erkak atigi 15 kun hibsga olingan

",2022-12-21 16:58:38,negative,no
"Qozog'iston Prezidentining samolyoti Toshkentga qo'ndi

",2022-12-21 16:09:21,positive,no
" Samarqandning tungi klublaridan birida suratga olingan video ijtimoiy tarmoqlarda tarqaldi. Unda bir guruh qizlar raqsga tushib, pul sochib, keyin uni oyoq osti qilishadi. Huquq-tartibot idoralari xodimlari nima bo'layotganini milliy valyutaga hurmatsizlik deb baholab, videoga qiziqish bildirishdi.

",2022-12-21 15:04:41,positive,no
"Grafik dizayner bo'lish uchun eng yaxshi sabablar 

Grafik dizayn qiziqarli kasb. Ammo, albatta, bu dizayner bo'lishning yagona sababi emas.

Grafik dizayn-bu texnologiya va ijodkorlik chorrahasida noyob mutaxassislik. Dizaynerlar raqamli vositalar yordamida ta'sirchan vizual ishlarni yaratadilar. Nima uchun ",2022-12-21 14:30:10,positive,yes
" O'zbekiston va Qozog'iston Toshkentda o'tgan ikki tomonlama biznes-forum yakunlari bo'yicha 3 milliard dollardan ortiq shartnoma va bitimlar imzoladi. Ular orasida, masalan, Qozog'istonda Chevrolet avtomobillarini ishlab chiqarishni tashkil etish bo'yicha 50 million dollarlik shartnoma

",2022-12-21 14:25:51,positive,no
" O'zbekistonda Aydarkul ko'li bo'yida investitsiyalarni jalb qilish va loyihalarni amalga oshirish uchun davlat korporatsiyasi tashkil etiladi.

",2022-12-21 12:53:05,negative,no
" Navoiy viloyatining butun hududi erkin iqtisodiy zona deb e'lon qilindi, dedi Navoiy viloyati hokimi Normat Tursunov bugun O'zbekiston-Qozog'iston biznes-forumida. Uning ta'kidlashicha, ushbu qaror innovatsion ishlab chiqarish uchun yangi ishlab chiqarishlarni yaratish orqali sanoat salohiyatini yanada rivojlantirish uchun qabul qilingan.",2022-12-21 12:27:46,positive,no
" Toshkentda Xitoy tovarlarining xorijiy ombori ochildi. Bu O'rta qirollikdan nafaqat O'zbekistonga, balki Markaziy Osiyoning boshqa mamlakatlariga ham eksport hajmini oshirishga imkon beradi. 

",2022-12-21 11:53:21,positive,no
" O'zbekiston va Qozog'iston qo'shma tashqi savdo kompaniyasini tashkil etadi, shuningdek, agrosektorda bir qator loyihalarni amalga oshiradi. Bu haqda bugun Toshkentdagi O'zbekiston-Qozog'iston biznes-forumi chog'ida investitsiyalar va tashqi savdo vaziri Jamshid Xodjayev ma'lum qildi.

",2022-12-21 11:14:16,positive,no
" Qozog'iston Prezidentining O'zbekistonga tashrifi dasturi ma'lum bo'ldi

",2022-12-21 10:43:56,positive,no
" MDH mamlakatlari rahbarlarining norasmiy uchrashuvi 26-27 dekabr kunlari Sankt-Peterburgda bo'lib o'tadi, dedi Ijroiya qo'mitasi raisi, Hamdo'stlik ijrochi kotibi Sergey Lebedev.

",2022-12-21 10:13:20,positive,no
" Madaniy meros haqida gap ketganda, har bir xalqning faxrlanadigan narsasi bor. Mamlakatimizning moddiy va nomoddiy madaniy jamg'armasi nafaqat mag'rurlikka, balki butun dunyoga namoyish etilishiga loyiq bo'lgan bebaho boylikdir. Aynan shu haqda ""Uzbening madaniy merosi"" hujjatli filmi hikoya qiladi",2022-12-21 09:32:58,positive,no
" 21 DEKABR KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Toshkentda bankomatda naqd pul olayotgan fuqarolarni O'g'irlashga uringan qaroqchi ushlandi

 Er-xotin o'zbekistonlik yosh qizlarni Hindistonga fohishalik qilish uchun yuborishdi

 Toshkentda jamoat transportining ajratilgan chiziqlari uchun belgilar qo'llanila boshlandi",2022-12-21 09:04:44,positive,no
" Toshkentda avtobuslar uchun 34 ta ajratilgan yo'lak paydo bo'ladi. Ular bo'ylab harakatlanish mobil va statsionar kameralar tomonidan boshqariladi, bu esa haydovchilarga transport vositalarini to'xtash joylarida qoldirish, shuningdek, ajratilgan yo'laklarda harakatlanish bilan kurashishga yordam beradi.

",2022-12-21 08:59:12,positive,no
" O'zbekiston mintaqalari va shaharlari 1 dan 5 gacha toifalarga bo'linadi. Hudud toifasi qanchalik yuqori bo'lsa, soliqlar shunchalik past bo'ladi va subsidiyalar va kreditlar olish imkoniyati shunchalik katta bo'ladi

",2022-12-21 08:38:41,positive,no
" Poytaxtda bugun tushdan keyin yog'ingarchilik (yomg'ir, qor), tuman. Yo'llarda ba'zi joylarda muz bor. Shamol 3-8 m / s, 10-12 m/s gacha ko'tarilishi mumkin.harorat 5-7 daraja issiqlik, deb xabar berdi O'zgidromet.

",2022-12-21 08:05:58,positive,no
" Yopishqoq video: bog'dagi tortillalar kartoshka kabi pishadi deb o'ylamang

",2022-12-20 23:47:23,positive,no
" Bugun Toshkentda jamoat transportining alohida yo 'nalishlari uchun belgi qo' yish, shuningdek oddiy yo 'l belgilarini qo' yish ishlari to ' atdan boshlandi. Fikr yaxshi, lekin amalga oshirish, har doimgidek, pompalandi. Ish eng yuqori soatlarda amalga oshirilganligi sababli, poytaxtning deyarli butun markazi 10 balli tirbandlikda turdi

",2022-12-20 22:16:19,negative,no
" 20-DEKABR KUNI KECHQURUN O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Samarqand viloyatidagi aviakassada mavjud bo'lmagan reyslarga chiptalar sotilgan

 Vazirliklar va idoralar soni ikki baravarga qisqartiriladi, ko'plab Vazirlar almashtiriladi Mirziyoyev

 Mirziyoyev mamlakat energiya tanqisligi bilan qanday kurashishini aytib berdi

 U baribir",2022-12-20 18:53:09,positive,no
" Toshkent viloyatida O'zbekistondan yosh qizlarni Hindistonga fohishalik qilish uchun yuborgan er-xotinning faoliyati to'xtatildi. 

",2022-12-20 17:54:14,negative,no
" O'zbekiston Prezidentining Oliy Majlisga murojaati 2 soat 25 daqiqa davom etdi. Shavkat Mirziyoyev o'z maktubida jami 6502 so'zdan foydalangan. Eng uzun so'zlar 15 ta harfdan iborat bo'lib, o'rtacha 7 ta harfdan iborat bo'lib, eng mashhur so'zlar ""ta'lim"" va ""maktab""edi

",2022-12-20 17:52:37,positive,no
" Toshkentda qaroqchi bankomatda 27 million so'mlik naqd pul solingan sumkani o'g'irlamoqchi bo'ldi. 

",2022-12-20 17:07:18,negative,no
"🤩 O'zingiz va yaqinlaringiz uchun yangi yil sovg'asi haqida o'ylayapsizmi? 

Ucell ikkinchi smartfonni taqdim etadi!

Samsung Galaxy S21 FE, Galaxy A73 5G yoki Galaxy A53 5G-dan birini sotib oling va sovg'a sifatida Samsung Galaxy A04 va 1 oylik bepul aloqani oling  

Aksiya Ucell-ning amaldagi va yangi abonentlari uchun 31.01.2023 yilgacha mavjud.",2022-12-20 16:18:58,positive,yes
" Haddan tashqari sovuq tuman tufayli ko'rinishning yomonligi Andijon xalqaro aeroportining ishlashini cheklab qo'ydi. Bu holat ertangi kungacha davom etishi mumkin. 

",2022-12-20 15:55:38,positive,no
" Mast holda tez yordam mashinasining eshigini yirtib tashlagan, shuningdek, shifokor va haydovchini kaltaklagan 22 yoshli Toshkentlikni ikki yilga panjara ortiga jo'natishdi. 

",2022-12-20 15:51:45,positive,no
" O'zbekistonda elektr transport vositalari va duragaylarning to'liq ishlab chiqarilishi 2024 yildan oldin paydo bo'lmaydi. Ushbu parametrlar Shavkat Mirziyoyev tomonidan tasdiqlangan bunday turdagi avtomobillarning sanoat ishlab chiqarishini tashkil etish bo'yicha maxsus yo'l xaritasiga kiritilgan.   

",2022-12-20 15:20:46,positive,no
" Uzbekistan Airways Toshkent va Tbilisi o'rtasidagi reyslar sonini ko'paytirmoqda

",2022-12-20 14:37:02,positive,no
" Afg'onistondagi urush minglab yosh yigitlarning hayotini ""oldin"" va ""keyin""ga ajratdi. Urushdan qaytgach, ko'pchilik o'z orzulari va rejalarini ko'mdilar, ammo hayotning burilishlarini engib, yangicha yashashni o'rganganlar ham bor edi. Ulardan biri zaxira polkovnigi Husan Zufarov. U 1979 yilda urushga birinchilardan bo'lib borgan. Ichida",2022-12-20 14:18:38,positive,no
" Shavkat Mirziyoyev Oliy Majlis va O'zbekiston xalqiga murojaatni yakunladi.

",2022-12-20 13:32:08,positive,no
" Shavkat Mirziyoyev Oliy Majlisga murojaatida ta'lim sohasini rivojlantirish haqida gapirar ekan, ona tilini bilishga e'tiborni oshirish zarurligini ta'kidladi.

""Albatta, oilada biz chet tilini ham bilishimiz kerak, bu hozir vaqt talabidir. Ammo ona tilini bilish majburiy bo'lishi kerak. Majburiy!""- ta'kidladi PR",2022-12-20 13:31:19,positive,no
" Shavkat Mirziyoyev: ""2023 yilda mamlakatning eng yirik 10 ta kompaniyasi va tijorat banklarining aksiyalari barcha fuqarolarimiz ishtirok etishi mumkin bo'lgan ochiq va shaffof savdolarga qo'yiladi. 

""Ishonchim komilki, bu haqiqiy xalq IPO bo'ladi. Menimcha, bu erda takrorlash o'rinli: agar odamlar boy bo'lsa, unda davlat boy va boy bo'ladi",2022-12-20 13:18:21,positive,no
" Shavkat Mirziyoyev Oliy Majlisga murojaatida mamlakat energiya tanqisligi bilan qanday kurashishini aytib berdi. Bu yangi elektr stantsiyalarini ishga tushirish, gaz qazib olish dasturini qayta ko'rib chiqish, energiya samaradorligi va yashil energiyani joriy etish haqida. Bundan tashqari, O'zbekiston energetika sohasidagi bozor munosabatlariga bosqichma-bosqich o'tishi kerak",2022-12-20 13:16:02,positive,no
