date,text,sentiment,promotional
2023-02-20 15:42:07,"Ukraina prezidenti Vladimir Zelenskiy Kiyevda AQSh rahbari Jo Baydenni qabul qildi. Avvalroq, Amerika rahbari Polshaga tashrif buyurishni rejalashtirayotgani, uning Ukraina poytaxtiga kelishi e'lon qilinmaganligi haqida xabar berilgan edi.",negative,no
2023-02-20 15:20:02,"Turkmanistondan yordam sifatida bepul yetkazib beriladigan suyultirilgan gaz muhtoj O'zbekiston aholisiga tarqatiladi. Qoraqalpog'iston aholisi 1000 tonna, Xorazm viloyati aholisi yana 1000 tonna yoqilg'i oladi.",positive,no
2023-02-20 15:00:56,"Biznesni yanada rivojlantirishni istagan tadbirkorlar uchun ""Turonbank"" bepul debet xizmatini o'rnatdi, shu jumladan:

- abonent to'lovi:
- korporativ kartaga pul o'tkazish;
- O'zbekistondan tashqaridagi pul o'tkazmalari (debet aylanmasining 0%).

Ushbu imkoniyatdan bankda o'z hisob raqamlarini ochgan yangi mijozlar foydalanishlari mumkin.

Biznes vakillari uchun korporativ kreditlar, depozitlar, valyuta operatsiyalari, Internet va mobil banking ham taqdim etiladi.

Tariflar bilan tanishing: turonbank.uz

Telefon: 1220.

Telegram | Facebook
Instagram | YouTube

Reklama.",positive,no
2023-02-20 13:49:01,Toshkentning Mirzo Ulug'bek tumanida 35 ta daraxt noqonuniy ravishda o'ralgan va kesilgan. Zarar 196 mln so'mga baholanmoqda.,negative,no
2023-02-20 13:19:01,"Toshkentda maxsus davlat muassasasi tashkil etiladi, u ko'p qavatli avtoturargohlarni qurish bilan shug'ullanadi va ularni tayyor biznes sifatida tadbirkorlarga topshiradi. 2016-2017 yillarda bunday rejalar e'lon qilingan.",negative,no
2023-02-20 13:11:11,"Click vaqtni tejash, to'lov uchun naqd pul va kvitansiyalarni olish (reklama huquqi bilan) uchun kommunal to'lovlarni qanchalik tez va oson to'lash kerakligini aytib berdi.",positive,yes
2023-02-20 12:39:06,"1 mart kuni"" Van Gog bo'lish ""multimedia ko'rgazmasi bo'lib o'tgan Toshkentdagi"" O'zekspomarkaz ""da monedan Kandinskiygacha bo'lgan yangi ko'rgazma ochiladi. San'atdagi inqilob"". Mehmonlar to'qqizta modernizm ustalarining asarlarini ko'rishadi.",positive,no
2023-02-20 11:51:37,"Haftaning ko'p qismida O'zbekistonda iliq va yog'ingarchiliksiz bo'ladi, havo +20...+22 darajagacha qiziydi. Juma kuni u keskin soviydi, joylarda yomg'ir va qor yog'adi, harorat +3...+6 darajaga tushadi.",positive,no
2023-02-20 11:27:45,"Toshkentdagi ""Novza"" metro stansiyasiga o'tishda savdo qatorlari ochiladi. Metro ma'muriyati qaror shaharsozlik me'yorlariga o'tish va o'rtacha yo'lovchi oqimi bilan bog'liqligi haqida xabar berdi.",negative,no
2023-02-20 10:59:04,TEAM universiteti 2023-2024 o'quv yili uchun hujjatlarni qabul qilishni boshlaganini e'lon qildi. Hujjatlarni universitet veb-saytida (reklama huquqi bilan) onlayn tarzda topshirishingiz mumkin.,positive,yes
2023-02-20 09:28:28,"Qirg'izistonning amaldagi va beshta sobiq prezidentlarining uchrashuvi Dubayda bo'lib o'tdi. ""Sobiq prezidentlar o'z shikoyatlarini bildirishdi va kamchiliklarini tan olishdi. Eng muhimi, ular bir-birlarini kechirishga muvaffaq bo'lishdi. Bu mening maqsadim edi"", dedi Prezident Sodiq Japarov.",positive,no
2023-02-20 09:02:23,"""LUKOYL"" kompaniyasi O'zbekistondagi loyihalarda (reklama huquqi asosida) ishlab chiqarish xavfsizligini ta'minlashga qaratilgan chora-tadbirlar haqida so'zlab berdi.",positive,yes
2023-02-19 17:03:17,O'zbekiston prezidenti 20-21 fevral kunlari Misrga rasmiy tashrif bilan tashrif buyuradi. Bir qator ikki tomonlama hujjatlar imzolanishi kutilmoqda.,positive,no
2023-02-19 14:35:13,"77-Toshkent maxsus maktabida ko'zi ojiz va ko'zi ojiz bolalar tahsil oladi. Ularning aksariyati muassasada erkin boshqariladi va qamishsiz harakatlanadi.

Bu erda bolalar teginish orqali dunyoni ""ko'rishni"" o'rganadilar. Shunday qilib, ular mustaqil hayotga tayyorgarlik ko'rishmoqda. Bunda ularga tuzatuvchi narsalar yordam beradi.

""Газета.uz"" bolalarni his — tuyg'ularga ishonib yashashga o'rgatish vazifasi bo'lgan odamlar haqida hikoya qiladi.",positive,no
2023-02-19 12:16:46,"100 yil oldin, 1923 yilda Abdulla Qodiriy tomonidan asos solingan ""Mushtum"" (kulak) satirik jurnalining birinchi soni chiqdi. ""Газета.uz uning ko'zoynakchilik, byurokratiya, uzoq yig'ilishlar, yomon yo'llar, ekologiya va bugungi kunda ham dolzarb bo'lgan boshqa muammolar haqidagi karikaturalari to'plamini nashr etadi.",positive,no
2023-02-18 23:40:01,"Ichki kiyim do'konini tanqid qilgan Chirchiq aholisi buni ""diniy qarashlardan kelib chiqqan holda""qilganini aytdi. U bilan biznesga aralashishga yo'l qo'ymaslik to'g'risida suhbat bo'lib o'tdi va diniy tarkib uchun jarimaga tortildi. Toshkent ichki ishlar boshqarmasi jamiyatdagi xulq-atvor qoidalarini hurmat qilishga va qonunlarga rioya qilishga chaqirdi.",positive,no
2023-02-18 23:31:56,"Toshkent viloyati Oqqo'rg'on tumanidagi bir oiladan to'rt kishi vafot etdi, yana uch kishi kasalxonaga yotqizildi. O'limning sababi ovqatdan zaharlanish yoki uglerod oksidi bilan zaharlanish bo'lishi mumkin. Tekshiruv uchun oziq-ovqat qoldiqlari namunalari olinadi.",negative,no
2023-02-18 21:34:32,"Toshkentdagi Amir Temur ko'chasida yana bir yirik baxtsiz hodisa yuz berdi-bir vaqtning o'zida to'rtta mashina to'qnashdi, ulardan biri yonib ketdi. Ikki haydovchi jarohat oldi.",negative,no
2023-02-18 18:02:56,"O'zbekiston TIV rahbari vazifasini bajaruvchi Baxtiyor Saidov Turkiyaning zilziladan zarar ko'rgan Ovakent qishlog'iga tashrif buyurdi, u yerda etnik o'zbeklar yashaydi. Shuningdek, u Turkiya tashqi ishlar vaziri Mevlut Chavushog'lu bilan uchrashdi.",positive,no
2023-02-18 16:59:03,Hamkorlikdagi ikkita yirik NRG va Golden House ishlab chiqaruvchilari Olmazor tumanida ikkita yangi turar-joy majmuasini qurmoqdalar. NRG ulardan biri — NRG JOMIY (reklama) haqida gapirdi.,negative,yes
2023-02-18 12:18:06,"Bahorda yetkazib berilishi kutilayotgan Toshkent uchun 1000 ta avtobus Xitoyda sotib olinadi. Ulardan 700 tasi gazda (500 12 metr va 200 18 metr ""akkordeon""), 300 tasi elektrobuslarda ishlaydi. Nukus va viloyat markazlari uchun yana 1000 ta gaz avtobuslari sotib olinadi.",positive,no
2023-02-18 11:12:23,Jamoat transportida yo'l haqini to'lashning moslashuvchan tizimi (bir soat ichida o'tkazmalar uchun imtiyozli yoki bepul tariflar) Toshkentda 1 apreldan boshlab joriy etilishi rejalashtirilgan. Elektron to'lov bilan chegirmalar amal qiladi.,positive,no
2023-02-18 10:15:01,"Bananli shokoladli pirog, banan Crumble, banan-apelsin pechenesi, karamellangan banan va shokoladli sosli frantsuz krutonlari va boshqa pishirish retseptlari Zira.uz.",positive,no
2023-02-18 09:44:45,Buyuk Britaniya elchixonasi va AQSh xalqaro taraqqiyot agentligi O'zbekistonning qishloq xo'jaligi va to'qimachilik ishlab chiqarish sohasidagi kichik biznesini birgalikda qo'llab-quvvatlaydi. Bu tomonlar o'rtasidagi birinchi kelishuv.,negative,no
2023-02-18 09:00:46,"Qaerga bormasligingizdan qat'iy nazar, Humans bilan har doim arzon Rouming, humans VISA bank kartasi va komissiyasiz (reklama huquqi bilan) pul o'tkazmalari mavjud.",negative,yes
2023-02-17 23:12:46,"Germaniyadagi wr Chess Masters superturnirining ikkinchi turi yakunlari bo'yicha Nodirbek Abdusattorov jadvalga boshchilik qildi. U jahon chempionligiga da'vogar Yan Nepomnyash bilan teng natija bilan o'ynadi, shuningdek Andrey Yesipenkoni ishonchli mag'lub etdi. Onlayn reytingda o'zbekistonlik dunyoning eng yaxshi 14 shaxmatchisi qatoriga kirdi.",positive,no
2023-02-17 21:15:00,"""Ant-man va Wasp"" ning yangi qismi va yana uchta film premyerasi, Yulduz Usmonovaning kontsertlari, yarmarkalar va ko'rgazmalar, bepul mahorat darslari, bolalar tadbirlari, spektakllar va partiyalar va kelgusi dam olish kunlaridagi boshqa tadbirlar-tanlovda",negative,no
2023-02-17 20:59:08,UzAuto Motors aksiyalarini birlamchi ommaviy joylashtirish (IPO) O'zbekiston fond bozorida (reklama huquqi asosida) amalga oshirildi.,negative,yes
2023-02-17 19:50:32,"AQSh prezidenti diplomatik munosabatlarning 30 yilligi munosabati bilan O'zbekiston prezidentiga xat yubordi. Unda aytilishicha, AQSh uchun iqtisodiyot va energetika sohalarida O'zbekiston bilan munosabatlarni rivojlantirish, shuningdek, mamlakat siyosiy tizimini modernizatsiya qilish va isloh qilish borasidagi sa'y-harakatlarni qo'llab-quvvatlash ustuvor vazifadir.",negative,no
2023-02-17 19:00:13,"Moskvadagi bariatrik jarrohlar jamoasi — Vadim Fedenko, Vladimir Yevdoshenko, Natalya bordan, Vladimir Goganov-Toshkentda.

Agar siz semirishdan xalos bo'lishingiz, II turdagi diabetda uzoq muddatli remissiyaga ega bo'lishingiz kerak bo'lsa, Rossiyadagi bariatrik va metabolik jarrohlikning etakchi mutaxassislaridan maslahat olish mumkin.

Bariatrik operatsiyalar va bariatrik plastmassadan keyingi operatsiyalar notijorat asosida amalga oshiriladi.

Qabul kunlari: 26 fevraldan 4 martgacha.

Telefonlar: 
(+998) 98-128-94-10, 
(+998) 98-305-36-39.

Safo Tibbiyot manzili: kichik Mirobod ko'chasi (sobiq. Ivliyev ko'chasi), 15-17.

Telegram

Reklama.",positive,no
2023-02-17 18:25:00,"Hozirda muhokama qilinayotgan Davlat dasturi-2023 loyihasi davlat qurilishi va boshqaruvi sohasidagi muhim vazifalar bilan to'ldirilishi kerak. Bu haqda ""uchun ustunda Газеты.uz"" deb yozadi professor, yuridik fanlar doktori Iso Xamedov.

""Insonga g'amxo'rlik uning ijtimoiy va kommunal ehtiyojlarini qondirish bilan cheklanmaydi. Avvalo, insonga g'amxo'rlik qilish uning qadr-qimmati va huquqlariga hurmatni ta'minlashni nazarda tutadi, bu zamonaviy huquqiy davlatchilikning jahon standartlariga javob berishga intilayotgan davlatimiz uchun dolzarb vazifa bo'lib qolmoqda.",positive,no
2023-02-17 18:10:51,Toshkentning Yashnobod tuman sudi sudyasi 4000 dollar olganlikda gumon qilinmoqda. Bosh prokurorning taklifiga binoan oliy sudyalar kengashi sudyalik vakolatlarini tugatdi va jinoiy javobgarlikka tortishga rozilik berdi.,positive,no
2023-02-17 17:39:59,"O'zbekistonda gazni tejash maqsadida issiqxonalar, tsement va g'isht zavodlari, bolalar bog'chalari, maktablar va shifoxonalarning bir qismi ko'mir yoqilg'isiga o'tkazila boshlaydi. 2023 yilda 5407 ta ijtimoiy ob'ektlar, 1147 ta issiqxona va 250 ta zavod o'tkazilishi kutilmoqda.",negative,no
2023-02-17 17:17:00,"O'zbekiston prezidenti Administratsiyasining maktubi asosida poytaxt hokimi vazifasini bajaruvchi uch tuman hokimlariga ""qishga tayyorgarlik ko'rish bo'yicha chora-tadbirlarni amalga oshirmaganlik uchun"" va ""aholi bilan suhbatlar va tushuntirishlarni o'tkazmaganlik uchun""degan so'zlar bilan tanbeh berdi.",negative,no
2023-02-17 16:59:04,"""Kuyluk"" avtobuslari va yo'nalishli taksilarning oxirgi bekati Food City-ga ko'chirildi. Yangi savdo majmuasi ma'muriyati mehmonlarga qo'shimcha qulayliklar (reklama huquqi bilan) taklif etadi.",negative,yes
2023-02-17 16:43:35,"2022-yilda O'zbekistonda 4599 ta daraxt va butalarni noqonuniy kesish holatlari aniqlangan. Taqqoslash uchun, 2021 yilda 8243 ta qoidabuzarlik qayd etilgan. Tabiatga yetkazilgan zarar 10 mlrd so'mga baholanmoqda. Qurilish maydonchalarida to'siqlar bilan o'ralgan 24 ming daraxt yo'q bo'lib ketish xavfi ostida.",negative,no
2023-02-17 16:31:01,O'zbekiston Markaziy banki tomonidan 20 fevraldan boshlab belgilangan valyuta kurslari.,positive,no
2023-02-17 16:16:00,"Harakatning go'zalligini suratga oling. Umid Akbarovning ko'zlari bilan yugurish

2020 yildan beri olim Umid Akbarov o'zi mashq qilayotgan yuguruvchilarning 20 mingdan ortiq fotosuratlarini oldi. Tashkent Runners hamjamiyati a'zolari Umid va uning kamerasisiz ""Toshkent yuguruvchilari""ham bo'lmaydi, deb hazillashadilar. Qanday qilib ikkita mashg'ulot birlashib, oddiy sevimli mashg'ulotidan oshib ketdi — materialda ""Газеты.uz"".",positive,no
2023-02-17 16:06:12,"Uzbekistan Airports kompaniyasi rahbari Rano Jurayevaning so'zlariga ko'ra, O'zbekistonning yo'lovchi oqimi pandemiyadan oldingi darajadan 22 foizga oshib, 2021 yilga kelib o'sish 46 foizni tashkil etdi. 2023 yilda yangi mahalliy aviakompaniyalarni tashkil etish va xorijiy aviakompaniyalarni jalb qilish hisobiga yo'lovchi oqimini 18 foizga oshirish rejalashtirilgan.",positive,no
2023-02-17 15:29:36,"Toshkent aeroportidagi yangi skrining zalida elektron chegara nazorati tizimlari, qo'l yuki uchun rentgen-televizion uskunalar, shuningdek, idishlarni ochmaslik va puflamaslik uchun tana skanerlari va suyuqlik va poyabzal skanerlari o'rnatilgan. ""Steril zonada"" yangi duty free, kafe va dorixona mavjud.",positive,no
2023-02-17 13:37:30,"Open Data Inventory ma'lumotlar ochiqligi bo'yicha jahon reytingida O'zbekiston 40-o'ringa ko'tarilib, Markaziy Osiyo mamlakatlari orasida yetakchilikni saqlab qoldi.",positive,no
2023-02-17 12:59:09,"""MENING KA! DS.uz "" ilovada ro'yxatdan o'tgan barcha yangi foydalanuvchilarga (reklama huquqi asosida) 15 ming so'm miqdorida xush kelibsiz bonus beradi.",positive,yes
2023-02-17 12:35:18,"100 kVtgacha quvvatga ega qayta tiklanadigan energiya manbalari uchun uskunalar o'rnatgan jismoniy va yuridik shaxslar aprel oyidan boshlab ushbu uskunalar ko'rinishidagi mol-mulk solig'i, ular uchun egallab olingan er solig'i va ishlab chiqarilgan energiyani sotishdan olinadigan daromad solig'idan ozod qilinadi.",positive,no
2023-02-17 12:02:23,"Shanba kuni yomg'ir faqat O'zbekistonning janubi-Sharqiy qismida davom etadi, yakshanba kuni yog'ingarchilik kutilmaydi. Kunduzgi harorat +10 ga ko'tariladi... + 12 daraja, ba'zi joylarda tuman bo'lishi mumkin.",positive,no
2023-02-17 11:00:05,Endi arzon narxda yanada ko'proq mobil trafikdan foydalanish mumkin. UZTELECOM mobil aloqa abonentlariga 150 ming so'mga (reklama huquqi asosida) 30 kun davomida 150 Gb hajmdagi yangi Internet-paketni taqdim etadi.,negative,yes
2023-02-17 10:42:34,"O'zbekiston prezidenti Buxoro viloyatiga ish safari o'tkazadi. U mahallalar hayoti va korxonalar faoliyati bilan tanishadi, yangi loyihalarni boshlaydi va viloyatni rivojlantirish muhokamasida ishtirok etadi, dedi davlatimiz rahbari matbuot xizmati.",positive,no
2023-02-17 10:39:26,"Uch kishi Samarqandda simobli uy qurilishi qurilmalarini 1 million dollarga sotishga urinib, ularni harbiy maqsadlarda ishlatiladigan radioaktiv asboblar sifatida tarqatishdi. Ular bitta qurilmani 200 ming dollarga uzatishda kechiktirildi.",positive,no
2023-02-17 10:00:01,"Joriy yilda O'zbekistonda umumiy quvvati 4300 MVt bo'lgan qayta tiklanadigan energiya manbalarini ishga tushirish rejalashtirilgan. Ushbu maqsadlar uchun 15,4 milliard dollar mablag ' ajratiladi. ""Yashilenergiya"" kompaniyasi ijtimoiy soha ob'ektlari va davlat idoralari binolariga kam quvvatli REE o'rnatish bo'yicha tashkil etilmoqda.",negative,no
2023-02-17 09:35:00,O'zbekistonda yangi ko'p qavatli uylarning tomlarining bepul qismining kamida 50 foiziga quyosh panellarini o'rnatish talabi joriy etilmoqda.,positive,no
2023-02-17 09:21:02,"O'zbekistonda mintaqalardagi xususiy uylarga kichik quyosh panellarini o'rnatish bo'yicha ""Quyosh uyi"" dasturi boshlanadi. Joriy yilda 37 ming aholining uylariga panellar o'rnatish rejalashtirilgan. Har bir kVt uchun.yagona elektr energetika tizimiga berilgan 1000 so'mlik subsidiya ajratiladi.",positive,no
2023-02-17 09:01:50,"Boshida foydali taklif

Assalom Havo LCD-da yangi navbat sotuvi boshlandi.

Qulay narxlar va shartlar faqat fevral oyining o'rtalariga qadar amal qiladi.

Kvartiralar soni cheklangan.

Batafsil

Telefon: (+9980 78-113-02-97.

gh.uz | Telegram
Savdo idorasi

Reklama.",negative,no
2023-02-16 22:30:28,"O'zbekiston va Rossiya prezidentlari telefon orqali suhbatda hamkorlikni rivojlantirish va ""keng qamrovli strategik sheriklik munosabatlarini mustahkamlash""masalalarini muhokama qildilar.",positive,no
2023-02-16 21:20:21,"O'zbekiston prezidenti Shavkat Mirziyoyev telefon orqali Tojikiston rahbari Emomali Rahmonga hamdardlik bildirdi. Ushbu mamlakatda qor ko'chkisi natijasida 13 kishi halok bo'ldi, 12 kishi jarohat oldi.",negative,no
2023-02-16 21:09:37,"Bir kun oldin yopilgan Kamchik dovoni bo'ylab transport harakati tiklandi. O'tgan kun davomida ba'zi joylarda qor massalari yig'ildi. Bundan tashqari, ko'chkilarning majburiy tushishi amalga oshirildi.",positive,no
2023-02-16 20:51:48,"Sensatsiyalar orqali ko'rish. Ko'zi ojiz va ko'zi ojiz bolalarni kim va qanday o'rgatadi

Toshkentdagi 77-maxsus maktabda ko'zi ojiz va ko'zi ojiz bolalar o'qiydi. O'qituvchilar, shu jumladan shunga o'xshash ko'rish qobiliyatiga ega bo'lganlar, maktab o'quvchilariga teginish orqali dunyoni ""ko'rishni"" o'rgatishadi. Bunda tuzatish ob'ektlari yordam beradi. ""Газета.uz"" bolalarni his — tuyg'ularga ishonib yashashga o'rgatish vazifasi bo'lgan odamlar haqida hikoya qiladi.",positive,no
2023-02-16 20:03:45,"Toshkentdagi talabalar shaharchasida beshta mashina to'qnashdi, qurbonlar yo'q.",positive,no
2023-02-16 19:45:00,1-maydan boshlab O'zbekiston prezidenti mukofoti uchun raqamli texnologiyalar sohasida prezident Tech Award eng yaxshi startap loyihalari tanlovida ishtirok etish uchun arizalar qabul qilinadi.,positive,no
2023-02-16 19:34:04,"Turkiyaning halokatli zilzilasi va uning oqibatlari 2023-yilda YAIM o'sishi qisqarishi va tashqi savdo tuzilishi biroz o'zgarishi mumkin bo'lgan hamkor davlatlar, jumladan, O'zbekiston iqtisodiyotiga ta'sir qiladi, deydi ipmi ekspertlari.",positive,no
2023-02-16 18:59:08,Mutaxassislar ISH.UZ ular xodimlar bilan ishlash jarayonida nimaga e'tibor berish kerakligini va asosiy muammolarni hal qilish usullari (sheriklik materiallari) haqida gapirib berishdi.,positive,no
2023-02-16 18:24:09,"""O'zavtosanoat"" rahbari Shavkat Umurzakov ""shapka""ning qonuniylashtirilishiga qarshi chiqdi. U UzAuto Motors avtomobil ishlab chiqarishni ko'paytirish orqali o'z avtomobillari uchun navbatlarni qisqartirishiga ishonadi. ""Bu yil biz 400 mingdan ortiq mashina ishlab chiqaramiz. Chiziqlar yo'qoladi, ishoning, ozgina sabr qiling"", dedi u.",negative,no
2023-02-16 17:36:10,"Qozog'iston boks terma jamoasi Hindiston va O'zbekistonda boks bo'yicha jahon chempionatini boykot qilmaydi. Qozog'iston boks federatsiyasi rahbari Kenes Rakishevning fikricha, ushbu turnir Olimpiya litsenziyalarini olish uchun malakaviy bo'lmasa-da, tajriba va amaliyot nuqtai nazaridan muhim ahamiyatga ega.",positive,no
2023-02-16 17:20:07,O'zbekistonda energiya inqirozi fonida energetika vazirining o'rinbosari lavozimidan bo'shatilgan Sherzod Xodjayev qayta tiklanadigan energiya manbalari bo'yicha loyiha ofisining direktori etib tayinlandi.,negative,no
2023-02-16 17:09:00,Qoraqalpog'istonning Amudaryo tumanida Damas va Lacetti to'qnashuvi oqibatida uning haydovchisi halok bo'ldi. Damas haydovchisi va yo'lovchisi jiddiy jarohatlar bilan kasalxonaga yotqizilgan.,negative,no
2023-02-16 16:15:00,O'zbekiston Markaziy banki tomonidan 17 fevraldan boshlab belgilangan valyuta kurslari.,positive,no
2023-02-16 16:01:01,"Andijon va Navoiy viloyatlarida tadbirkorlar va aholi quyosh panellarini, shu jumladan kreditlar hisobiga o'rnatishga majbur qilinayotgani haqida xabar berilmoqda. Hokimliklarning ta'kidlashicha, ish ""majburlashsiz"" amalga oshirilmoqda, uy xo'jaliklariga muqobil energiyaning afzalliklari tushuntirilmoqda.",negative,no
2023-02-16 15:43:58,"Milavitsaning Toshkentdagi ichki kiyim do'koni vitrinadagi modellarning fotosuratlarini tikladi va ularning ba'zilarini almashtirdi. Ular internetdagi tanqidlar va tuman hokimligining ""tushuntirish suhbati"" dan so'ng olib tashlandi. Hokim do'konni tasvirlarni tozalashga majburlamaganini aytdi.",positive,no
