text,clean_text,sentiment
O'zbekiston Oliy sudining sud hay'ati prokuraturaning kassatsiya protestini qanoatlantirdi va Xorazmda bolalar uyi tarbiyalanuvchilari bilan jinsiy aloqada bo'lganlikda ayblangan ikki sobiq amaldor to'g'risidagi ishni apellatsiya instansiyasiga qayta ko'rib chiqish uchun qaytardi.,ozbekiston oliy sudining sud hayati prokuraturaning kassatsiya protestini qanoatlantirdi va xorazmda bolalar uyi tarbiyalanuvchilari bilan jinsiy aloqada bolganlikda ayblangan ikki sobiq amaldor togrisidagi ishni apellatsiya instansiyasiga qayta korib chiqish uchun qaytardi,1
YETTB masdar kompaniyasi uchun umumiy quvvati qariyb 900 MVt bo'lgan O'zbekistonda uchta quyosh elektr stansiyasini qurish loyihasi uchun 205 million dollarlik moliyalashtirish paketini shakllantirdi.,yettb masdar kompaniyasi uchun umumiy quvvati qariyb mvt bolgan ozbekistonda uchta quyosh elektr stansiyasini qurish loyihasi uchun million dollarlik moliyalashtirish paketini shakllantirdi,1
"Kamchik dovonida yuk mashinasi va uchta yo'lovchi avtomobili ishtirokida baxtsiz hodisa yuz berdi, yuk mashinasi yonib ketdi. Olti kishi jarohat oldi.",kamchik dovonida yuk mashinasi va uchta yolovchi avtomobili ishtirokida baxtsiz hodisa yuz berdi yuk mashinasi yonib ketdi olti kishi jarohat oldi,0
"Сен️senatorlar O'zbekiston qonunchiligiga bolalar va ayollarni zo'ravonlikdan himoya qilishni kuchaytiradigan tuzatishlarni ma'qulladi. 

Maishiy zo'ravonlik jinoiy javobgarlikka tortiladi, ta'qiblar va ta'qiblar uchun javobgarlik belgilanadi, Udo va yengillashtiruvchi holatlar jinsiy tajovuz qilganlarga nisbatan qo'llanilmaydi.",senatorlar ozbekiston qonunchiligiga bolalar va ayollarni zoravonlikdan himoya qilishni kuchaytiradigan tuzatishlarni maqulladi maishiy zoravonlik jinoiy javobgarlikka tortiladi taqiblar va taqiblar uchun javobgarlik belgilanadi udo va yengillashtiruvchi holatlar jinsiy tajovuz qilganlarga nisbatan qollanilmaydi,1
"Senat ""davlat hisobidan yuridik yordam ko'rsatish to'g'risida"" gi qonunni ma'qullab, ushbu yordamni olish imkoniyatiga ega bo'lgan shaxslar doirasini kengaytirdi. Endi O'zbekistonda davlat hisobidan yuridik yordam faqat jinoiy ishlar olib borilganda ko'rsatiladi.",senat davlat hisobidan yuridik yordam korsatish togrisida gi qonunni maqullab ushbu yordamni olish imkoniyatiga ega bolgan shaxslar doirasini kengaytirdi endi ozbekistonda davlat hisobidan yuridik yordam faqat jinoiy ishlar olib borilganda korsatiladi,1
"Mart oyida O'zbekiston bo'yicha yuridik shaxslar 76,3 mlrd so'mga 79 mln kub metr hajmdagi tabiiy gazdan noqonuniy foydalangan, eng ko'p Buxoro viloyatida. Gaz ko'pincha avtomobil yonilg'i quyish shoxobchalarida noqonuniy ishlatiladi.",mart oyida ozbekiston boyicha yuridik shaxslar mlrd somga mln kub metr hajmdagi tabiiy gazdan noqonuniy foydalangan eng kop buxoro viloyatida gaz kopincha avtomobil yonilgi quyish shoxobchalarida noqonuniy ishlatiladi,0
"O'zbekiston yo'l harakati qoidalariga o'zgartirishlar kiritildi, unga ko'ra mamlakatning barcha shaharlarida transport tezligi soatiga 60 km dan oshmasligi kerak. ilgari bu ko'rsatkich 70 km/soatni tashkil etgan.",ozbekiston yol harakati qoidalariga ozgartirishlar kiritildi unga kora mamlakatning barcha shaharlarida transport tezligi soatiga km dan oshmasligi kerak ilgari bu korsatkich km soatni tashkil etgan,1
"Navoiy viloyati Navbahor tumanidagi maktab direktori tashabbus byudjeti portaliga qo'yilgan loyiha uchun o'qituvchilardan 100 ta ovoz to'plashni talab qildi. 

U ovoz berishda g'alaba qozonmasa, ""qon ichishga"" va o'qituvchilarning maoshidan ""millionlab"" ushlab turishga va'da berdi.",navoiy viloyati navbahor tumanidagi maktab direktori tashabbus byudjeti portaliga qoyilgan loyiha uchun oqituvchilardan ta ovoz toplashni talab qildi u ovoz berishda galaba qozonmasa qon ichishga va oqituvchilarning maoshidan millionlab ushlab turishga vada berdi,0
"O'zbekiston Markaziy banki shubhali operatsiyalar ro'yxatining kengayishiga izoh berdi va ularga noqonuniy qimor operatsiyalari, firibgarlik holatlari va boshqalar kiradi. Yangi qoidalar ipoteka va avtokredit bo'yicha dastlabki to'lovni to'lash bo'yicha operatsiyalarga taalluqli emas.",ozbekiston markaziy banki shubhali operatsiyalar royxatining kengayishiga izoh berdi va ularga noqonuniy qimor operatsiyalari firibgarlik holatlari va boshqalar kiradi yangi qoidalar ipoteka va avtokredit boyicha dastlabki tolovni tolash boyicha operatsiyalarga taalluqli emas,0
"Ung Petro ""monopolistlar o'z qoidalariga sodiq"" degan bayonotni ""o'rinsiz"" deb atadi, unga ko'ra dunyoda neft kotirovkalari pasayganda O'zbekistonda benzin narxi pasaymaydi.",ung petro monopolistlar oz qoidalariga sodiq degan bayonotni orinsiz deb atadi unga kora dunyoda neft kotirovkalari pasayganda ozbekistonda benzin narxi pasaymaydi,0
"O'zbekistonda binolar qurilishi boshlanishidan oldin qurilish uchastkalarini majburiy muhandislik-geologik ekspertizadan o'tkazish talabi joriy etilmoqda, deyiladi prezident yig'ilishida. Shavkat Mirziyoyev shuningdek, Toshkentning drenaj tizimi bilan bog'liq muammolarni hal qilish dasturini zudlik bilan qabul qilishni buyurdi.",ozbekistonda binolar qurilishi boshlanishidan oldin qurilish uchastkalarini majburiy muhandislik geologik ekspertizadan otkazish talabi joriy etilmoqda deyiladi prezident yigilishida shavkat mirziyoyev shuningdek toshkentning drenaj tizimi bilan bogliq muammolarni hal qilish dasturini zudlik bilan qabul qilishni buyurdi,1
"GBS O'zbekistonning ikki fuqarosini va Tojikiston va Qozog'istonning bir fuqarosini hibsga oldi, ular O'zbekiston orqali deyarli 40 kg giyohvand moddalarni tranzit orqali tashishga harakat qilishdi.",gbs ozbekistonning ikki fuqarosini va tojikiston va qozogistonning bir fuqarosini hibsga oldi ular ozbekiston orqali deyarli kg giyohvand moddalarni tranzit orqali tashishga harakat qilishdi,1
"Toshkentda O'zbekiston ta'limini isloh qilish bo'yicha 2023-2026 yillarga mo'ljallangan yo'l xaritasi taqdim etildi. Shartnoma 54 ta tashkilotni birlashtirdi va axloq, vijdonlilik, korruptsiyaga qarshi kurash, adolat va inson huquqlari tamoyillariga asoslanadi. Xalqaro sheriklar 580 million dollardan ko'proq mablag ' jalb qilmoqchi.",toshkentda ozbekiston talimini isloh qilish boyicha yillarga moljallangan yol xaritasi taqdim etildi shartnoma ta tashkilotni birlashtirdi va axloq vijdonlilik korruptsiyaga qarshi kurash adolat va inson huquqlari tamoyillariga asoslanadi xalqaro sheriklar million dollardan koproq mablag jalb qilmoqchi,0
"Uzbekistan's Club onlayn platformasi ishga tushirildi, uning maqsadi xorijda turli sohalarda muvaffaqiyat qozongan va yoshlar uchun namuna bo'lib xizmat qilayotgan vatandoshlarni birlashtirishdir.",uzbekistans club onlayn platformasi ishga tushirildi uning maqsadi xorijda turli sohalarda muvaffaqiyat qozongan va yoshlar uchun namuna bolib xizmat qilayotgan vatandoshlarni birlashtirishdir,1
"Oliy ta'lim vazirligi yotoqxonadagi qizlar xonasiga yashirin kamera o'rnatishda ishtirok etgan prorektor va Qo'qon pedagogika institutining yana uchta xodimi ishdan bo'shatilgani haqida xabar berdi. Avvalroq, universitet rektori xona talabalarning psixologik muammolari bilan ishlash uchun jihozlanganligini ma'lum qilgan edi.",oliy talim vazirligi yotoqxonadagi qizlar xonasiga yashirin kamera ornatishda ishtirok etgan prorektor va qoqon pedagogika institutining yana uchta xodimi ishdan boshatilgani haqida xabar berdi avvalroq universitet rektori xona talabalarning psixologik muammolari bilan ishlash uchun jihozlanganligini malum qilgan edi,1
"""O'zkimesanoat"" kompaniyasi O'zbekiston hukumatiga qarshi xalqaro arbitraj muhokamasini boshlagan Ispaniyaning Maxam kompaniyasining ""asossiz ayblovlarini"" rad etdi. O'zbekiston tomoni investorni investitsiyalarni jalb qilish va qo'shma korxonalarni modernizatsiya qilish majburiyatlarini bajarmaganlikda aybladi.",ozkimesanoat kompaniyasi ozbekiston hukumatiga qarshi xalqaro arbitraj muhokamasini boshlagan ispaniyaning maxam kompaniyasining asossiz ayblovlarini rad etdi ozbekiston tomoni investorni investitsiyalarni jalb qilish va qoshma korxonalarni modernizatsiya qilish majburiyatlarini bajarmaganlikda aybladi,0
"Barqarorlik va ongli iste'mol g'oyalariga bag'ishlangan Swap Bozor: Hobby festivali poytaxtning Markaziy bog'ida bo'lib o'tdi. Tadbir formati ko'p vaqtini javonlarda va ilgichlarda o'tkazadigan kiyimlarni, shuningdek, hunarmandchilik va hunarmandchilik buyumlarini almashtirishni o'z ichiga olgan.",barqarorlik va ongli istemol goyalariga bagishlangan swap bozor hobby festivali poytaxtning markaziy bogida bolib otdi tadbir formati kop vaqtini javonlarda va ilgichlarda otkazadigan kiyimlarni shuningdek hunarmandchilik va hunarmandchilik buyumlarini almashtirishni oz ichiga olgan,1
"Yer kuni Toshkent viloyatida maxsus yugurish bo'lib o'tadi, unda tashkilotchilar o'zbekistonliklarni shaxsiy avtomobillarga kamroq minishga, piyoda ko'proq yurishga va jamoat transportidan foydalanishga chaqiradilar.",yer kuni toshkent viloyatida maxsus yugurish bolib otadi unda tashkilotchilar ozbekistonliklarni shaxsiy avtomobillarga kamroq minishga piyoda koproq yurishga va jamoat transportidan foydalanishga chaqiradilar,1
"O'zbekistondagi Geely elektr avtomobillarining rasmiy distribyutori qulay xarid qilish shartlarini taklif etadi.

Xususan, Geometry C elektromobilini kutish va navbatlarsiz, foizlar va dastlabki to'lovlarsiz sotib olish imkoniyati mavjud.

Modelning afzalliklari:

- 550 km gacha bo'lgan masofa;
- rus tilidagi multimedia;
- havo ionizatori;
- 8 yillik kafolat.

Sinov drayveriga havola orqali ro'yxatdan o'tishingiz mumkin.

Telefonlar: (+998) 55-503-24-44, (+998) 95-002-02-22.

Veb-Sayt / Telegram
Instagram

Reklama.",ozbekistondagi geely elektr avtomobillarining rasmiy distribyutori qulay xarid qilish shartlarini taklif etadi xususan geometry c elektromobilini kutish va navbatlarsiz foizlar va dastlabki tolovlarsiz sotib olish imkoniyati mavjud modelning afzalliklari km gacha bolgan masofa rus tilidagi multimedia havo ionizatori yillik kafolat sinov drayveriga havola orqali royxatdan otishingiz mumkin telefonlar veb sayt telegram instagram reklama,1
O'zbekiston prezidentiga Toshkent shahrining Yashnobod tumanidagi savdo va umumiy ovqatlanish shoxobchalari metro estakadalari ostida qurilish loyihasi taqdim etildi. Loyihani ishlab chiqishda Berlin tajribasi ko'rib chiqildi.,ozbekiston prezidentiga toshkent shahrining yashnobod tumanidagi savdo va umumiy ovqatlanish shoxobchalari metro estakadalari ostida qurilish loyihasi taqdim etildi loyihani ishlab chiqishda berlin tajribasi korib chiqildi,0
"Anor Bank va sayt o'rtasidagi sud jarayoni yakunlandi Sof.uz.bank obro ' -e'tiborga putur yetkazuvchi axborot tarqatilishi tufayli yo'qotilgan foyda tufayli saytdan 5 mlrd so'm undirishni so'radi. Sud qaror qildi Sof.uz 3,7 mlrd so'm.",anor bank va sayt ortasidagi sud jarayoni yakunlandi sofuzbank obro etiborga putur yetkazuvchi axborot tarqatilishi tufayli yoqotilgan foyda tufayli saytdan mlrd som undirishni soradi sud qaror qildi sofuz mlrd som,1
"Oliy sud 13 yoshli etim qizning uning boshlig'i tomonidan homiylik ostiga olingan zo'rlash haqidagi ma'lumotni tasdiqladi. Ayblanuvchi qamoqqa olingan, jinoyat ishini sud tomonidan ko'rib chiqish 7 aprel kuni yopiq rejimda boshlanadi.",oliy sud yoshli etim qizning uning boshligi tomonidan homiylik ostiga olingan zorlash haqidagi malumotni tasdiqladi ayblanuvchi qamoqqa olingan jinoyat ishini sud tomonidan korib chiqish aprel kuni yopiq rejimda boshlanadi,0
"Mariinskiy teatrining balet truppasi (Rossiya) Toshkentda chiqish qiladi. Alisher Navoiy nomidagi GABT sahnasida san'atkorlar Mixail Fokinning diagilev ""rus fasllari"" va teatrning o'zi uchun yaratgan ""Shopenian"", ""Lebed"" va ""Shexerazad"" bir aktli baletlarini namoyish etadilar.",mariinskiy teatrining balet truppasi rossiya toshkentda chiqish qiladi alisher navoiy nomidagi gabt sahnasida sanatkorlar mixail fokinning diagilev rus fasllari va teatrning ozi uchun yaratgan shopenian lebed va shexerazad bir aktli baletlarini namoyish etadilar,1
"Qashqadaryo viloyati Chiroqchi tumanidagi posyolkalardan biriga ayiq kirib keldi, internetda uning atrofida yugurayotgani haqida ko'plab videolar paydo bo'ldi. Mahalliy aholi uni mashinada urib tushirishga uringan. Tabiiy resurslar vazirligi va Toshkent hayvonot bog'i xodimlari Toshkentdan joyga jo'nab ketishdi.",qashqadaryo viloyati chiroqchi tumanidagi posyolkalardan biriga ayiq kirib keldi internetda uning atrofida yugurayotgani haqida koplab videolar paydo boldi mahalliy aholi uni mashinada urib tushirishga uringan tabiiy resurslar vazirligi va toshkent hayvonot bogi xodimlari toshkentdan joyga jonab ketishdi,0
O'zbekiston Markaziy banki shubhali operatsiyalar ro'yxatini kengaytirdi. Endi ular orasida 30 kun ichida kartadan mobil ilova orqali boshqa kartaga yoki 500 BRV (150 mln so'm) va undan ortiq qiymatdagi elektron hamyonga pul o'tkazish ham bor.,ozbekiston markaziy banki shubhali operatsiyalar royxatini kengaytirdi endi ular orasida kun ichida kartadan mobil ilova orqali boshqa kartaga yoki brv mln som va undan ortiq qiymatdagi elektron hamyonga pul otkazish ham bor,0
"Markaziy saylov komissiyasi Konstitutsiya loyihasi bo'yicha referendum uchun byulleten shaklini yangi tahrirda tasdiqladi. Biz allaqachon yozganimizdek, byulletenda shunday savol tug'iladi: ""siz""O'zbekiston Respublikasi Konstitutsiyasi to'g'risida"" gi O'zbekiston Respublikasi Konstitutsiyaviy qonunini qabul qilasizmi?""ikkita javob bilan.",markaziy saylov komissiyasi konstitutsiya loyihasi boyicha referendum uchun byulleten shaklini yangi tahrirda tasdiqladi biz allaqachon yozganimizdek byulletenda shunday savol tugiladi sizozbekiston respublikasi konstitutsiyasi togrisida gi ozbekiston respublikasi konstitutsiyaviy qonunini qabul qilasizmi ikkita javob bilan,1
"O'zbekistonda sertifikatlanmagan, qalbaki va muddati o'tgan tovarlar to'g'risidagi hisobot uchun haq to'lanadi. Shuningdek, xavfsizlik talablariga javob bermaydigan tovarlarning noqonuniy aylanishi, sanitariya qonunchiligining buzilishi va boshqalar uchun jazoni kuchaytirish rejalashtirilgan.",ozbekistonda sertifikatlanmagan qalbaki va muddati otgan tovarlar togrisidagi hisobot uchun haq tolanadi shuningdek xavfsizlik talablariga javob bermaydigan tovarlarning noqonuniy aylanishi sanitariya qonunchiligining buzilishi va boshqalar uchun jazoni kuchaytirish rejalashtirilgan,1
"Boks bo'yicha Buyuk Britaniya terma jamoasi may oyida Toshkentda bo'lib o'tadigan erkaklar o'rtasidagi jahon chempionatida ishtirok etmaydi. Xalqaro boks assotsiatsiyasi avvalroq ruslar va belaruslarga o'z bayrog'i ostida musobaqada qatnashishga ruxsat bergan edi, bu esa turnirni 10 dan ortiq mamlakatni boykot qilishga majbur qildi.",boks boyicha buyuk britaniya terma jamoasi may oyida toshkentda bolib otadigan erkaklar ortasidagi jahon chempionatida ishtirok etmaydi xalqaro boks assotsiatsiyasi avvalroq ruslar va belaruslarga oz bayrogi ostida musobaqada qatnashishga ruxsat bergan edi bu esa turnirni dan ortiq mamlakatni boykot qilishga majbur qildi,1
"To'rt nafar O'zbekiston fuqarosi Indoneziyada terrorizmni targ'ib qilishda gumon qilinib hibsga olingan. Terrorizmga qarshi politsiya otryadi hibsga olinganlarning ""Katiba tavhid val jihod""terrorchilik tashkilotiga aloqasi borligini ta'kidladi.",tort nafar ozbekiston fuqarosi indoneziyada terrorizmni targib qilishda gumon qilinib hibsga olingan terrorizmga qarshi politsiya otryadi hibsga olinganlarning katiba tavhid val jihodterrorchilik tashkilotiga aloqasi borligini takidladi,1
"O'zbekiston bosh prokuraturasi xabar berishicha, ""harbiykor"" Maksim Fomin (Vladlen Tatarskiy) halok bo'lgan Sankt-Peterburgdagi kafeda sodir etilgan portlashda gumon qilinayotgan Darya Trepovaning turmush o'rtog'i Dmitriy Rylov O'zbekistonga kelmagan va shunga mos ravishda mamlakatda bo'lishi mumkin emas.",ozbekiston bosh prokuraturasi xabar berishicha harbiykor maksim fomin vladlen tatarskiy halok bolgan sankt peterburgdagi kafeda sodir etilgan portlashda gumon qilinayotgan darya trepovaning turmush ortogi dmitriy rylov ozbekistonga kelmagan va shunga mos ravishda mamlakatda bolishi mumkin emas,1
"Toshkentdagi bir guruh qizlar Xorazmda bolalar uyi tarbiyalanuvchilari tomonidan jinsiy ekspluatatsiya qilish to'g'risidagi ish e'lon qilinganidan so'ng ""ayol narsa emas"" ijtimoiy loyihasini ishga tushirishdi. ""Bilan suhbatda Газетой.uz"" qizlar: ""agar davlat qizlar va ayollarni himoya qila olmasa, biz kabi guruhlar buni qilishlari kerak"", deyishdi.",toshkentdagi bir guruh qizlar xorazmda bolalar uyi tarbiyalanuvchilari tomonidan jinsiy ekspluatatsiya qilish togrisidagi ish elon qilinganidan song ayol narsa emas ijtimoiy loyihasini ishga tushirishdi bilan suhbatda uz qizlar agar davlat qizlar va ayollarni himoya qila olmasa biz kabi guruhlar buni qilishlari kerak deyishdi,1
Qozog'istondan O'zbekistonga kirgan mashinada bojxona xodimlari deklaratsiyalanmagan qimmatbaho buyumlarni — fil tuskini va 180 kiyik shoxini topdilar.,qozogistondan ozbekistonga kirgan mashinada bojxona xodimlari deklaratsiyalanmagan qimmatbaho buyumlarni fil tuskini va kiyik shoxini topdilar,0
"O'zbekiston prezidenti BAA hukumat ishlari vaziri Muhammad bin Abdulla Al-Gergavini Do'stlik (Do'stlik) ordeni bilan taqdirladi. Tomonlar yuqori texnologiyalar sohasidagi loyihalarni, shahar infratuzilmasini modernizatsiya qilishni, boshqaruv kadrlarini tayyorlashni va boshqa masalalarni muhokama qildilar.",ozbekiston prezidenti baa hukumat ishlari vaziri muhammad bin abdulla al gergavini dostlik dostlik ordeni bilan taqdirladi tomonlar yuqori texnologiyalar sohasidagi loyihalarni shahar infratuzilmasini modernizatsiya qilishni boshqaruv kadrlarini tayyorlashni va boshqa masalalarni muhokama qildilar,1
Jahongir Hidayxodjayev O'zbekiston bandlik va qashshoqlikni kamaytirish vazirligining tashqi mehnat migratsiyasi agentligining yangi rahbari bo'ldi. Ilgari Agentlikning sobiq rahbari afzal Irmatov hibsga olinganligi haqida xabar berilgan edi.,jahongir hidayxodjayev ozbekiston bandlik va qashshoqlikni kamaytirish vazirligining tashqi mehnat migratsiyasi agentligining yangi rahbari boldi ilgari agentlikning sobiq rahbari afzal irmatov hibsga olinganligi haqida xabar berilgan edi,0
"AQShning sobiq prezidenti Donald Trump Seshanba kuni Nyu-Yorkdagi sudga keldi, u erda rasmiylarga taslim bo'ldi va rasmiy ravishda hibsga olindi. U soxta hisobot ishi bo'yicha 34 ta ayblov bilan ayblanmoqda. Sud majlisidan so'ng Tramp Floridaga qaytdi.",aqshning sobiq prezidenti donald trump seshanba kuni nyu yorkdagi sudga keldi u erda rasmiylarga taslim boldi va rasmiy ravishda hibsga olindi u soxta hisobot ishi boyicha ta ayblov bilan ayblanmoqda sud majlisidan song tramp floridaga qaytdi,1
